departure_airport_name,departure_airport_id,departure_time,arrival_airport_name,arrival_airport_id,arrival_time,duration,airplane,airline,airline_logo,travel_class,flight_number,legroom,total_duration,price,type
Cairo International Airport,CAI,2024-05-29 22:00,King Abdulaziz International Airport,JED,2024-05-30 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,94,One way
Cairo International Airport,CAI,2024-05-29 01:15,King Abdulaziz International Airport,JED,2024-05-29 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,99,One way
Cairo International Airport,CAI,2024-05-29 05:40,King Abdulaziz International Airport,JED,2024-05-29 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,28 in,135,104,One way
Cairo International Airport,CAI,2024-05-29 09:45,King Abdulaziz International Airport,JED,2024-05-29 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,104,One way
Cairo International Airport,CAI,2024-05-29 02:35,King Abdulaziz International Airport,JED,2024-05-29 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,104,One way
Cairo International Airport,CAI,2024-05-29 04:00,King Abdulaziz International Airport,JED,2024-05-29 06:20,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-29 06:50,King Abdulaziz International Airport,JED,2024-05-29 09:10,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-29 06:00,King Abdulaziz International Airport,JED,2024-05-29 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,106,One way
Cairo International Airport,CAI,2024-05-29 15:20,King Abdulaziz International Airport,JED,2024-05-29 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,109,One way
Cairo International Airport,CAI,2024-05-29 21:20,King Abdulaziz International Airport,JED,2024-05-29 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,32 in,130,109,One way
Cairo International Airport,CAI,2024-05-29 18:35,King Abdulaziz International Airport,JED,2024-05-29 20:40,125,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,125,113,One way
Cairo International Airport,CAI,2024-05-29 12:45,King Abdulaziz International Airport,JED,2024-05-29 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,28 in,135,116,One way
Cairo International Airport,CAI,2024-05-29 00:55,King Abdulaziz International Airport,JED,2024-05-29 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 03:45,King Abdulaziz International Airport,JED,2024-05-29 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 12:40,King Abdulaziz International Airport,JED,2024-05-29 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 15:10,King Abdulaziz International Airport,JED,2024-05-29 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 16:10,King Abdulaziz International Airport,JED,2024-05-29 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 17:50,King Abdulaziz International Airport,JED,2024-05-29 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 20:50,King Abdulaziz International Airport,JED,2024-05-29 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-29 19:50,King Abdulaziz International Airport,JED,2024-05-29 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,170,One way
Cairo International Airport,CAI,2024-05-29 03:25,King Abdulaziz International Airport,JED,2024-05-29 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-05-30 09:45,King Abdulaziz International Airport,JED,2024-05-30 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,80,One way
Cairo International Airport,CAI,2024-05-30 09:25,King Abdulaziz International Airport,JED,2024-05-30 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,94,One way
Cairo International Airport,CAI,2024-05-30 02:35,King Abdulaziz International Airport,JED,2024-05-30 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,104,One way
Cairo International Airport,CAI,2024-05-30 11:35,King Abdulaziz International Airport,JED,2024-05-30 13:50,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-05-30 23:35,King Abdulaziz International Airport,JED,2024-05-31 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,80,One way
Cairo International Airport,CAI,2024-05-30 01:15,King Abdulaziz International Airport,JED,2024-05-30 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,94,One way
Cairo International Airport,CAI,2024-05-30 15:35,King Abdulaziz International Airport,JED,2024-05-30 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,99,One way
Cairo International Airport,CAI,2024-05-30 19:05,King Abdulaziz International Airport,JED,2024-05-30 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,99,One way
Cairo International Airport,CAI,2024-05-30 18:10,King Abdulaziz International Airport,JED,2024-05-30 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,104,One way
Cairo International Airport,CAI,2024-05-30 22:00,King Abdulaziz International Airport,JED,2024-05-31 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,104,One way
Cairo International Airport,CAI,2024-05-30 03:45,King Abdulaziz International Airport,JED,2024-05-30 06:05,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-30 10:20,King Abdulaziz International Airport,JED,2024-05-30 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-30 06:00,King Abdulaziz International Airport,JED,2024-05-30 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,106,One way
Cairo International Airport,CAI,2024-05-30 18:55,King Abdulaziz International Airport,JED,2024-05-30 21:15,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,128,One way
Cairo International Airport,CAI,2024-05-30 21:15,King Abdulaziz International Airport,JED,2024-05-31 00:00,165,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 762,29 in,165,128,One way
Cairo International Airport,CAI,2024-05-30 04:50,King Abdulaziz International Airport,JED,2024-05-30 07:05,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,136,One way
Cairo International Airport,CAI,2024-05-30 12:45,King Abdulaziz International Airport,JED,2024-05-30 15:00,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,136,One way
Cairo International Airport,CAI,2024-05-30 00:30,King Abdulaziz International Airport,JED,2024-05-30 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,145,One way
Cairo International Airport,CAI,2024-05-30 08:00,King Abdulaziz International Airport,JED,2024-05-30 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,145,One way
Cairo International Airport,CAI,2024-05-30 16:10,King Abdulaziz International Airport,JED,2024-05-30 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-30 17:50,King Abdulaziz International Airport,JED,2024-05-30 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-30 23:05,King Abdulaziz International Airport,JED,2024-05-31 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,166,One way
Cairo International Airport,CAI,2024-05-30 15:20,King Abdulaziz International Airport,JED,2024-05-30 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,170,One way
Cairo International Airport,CAI,2024-05-30 21:20,King Abdulaziz International Airport,JED,2024-05-30 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,170,One way
Cairo International Airport,CAI,2024-05-30 00:55,King Abdulaziz International Airport,JED,2024-05-30 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-30 03:45,King Abdulaziz International Airport,JED,2024-05-30 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-30 12:40,King Abdulaziz International Airport,JED,2024-05-30 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-30 15:10,King Abdulaziz International Airport,JED,2024-05-30 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-30 20:50,King Abdulaziz International Airport,JED,2024-05-30 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-30 19:50,King Abdulaziz International Airport,JED,2024-05-30 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,256,One way
Cairo International Airport,CAI,2024-05-31 09:45,King Abdulaziz International Airport,JED,2024-05-31 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,80,One way
Cairo International Airport,CAI,2024-05-31 21:15,King Abdulaziz International Airport,JED,2024-06-01 00:00,165,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 762,29 in,165,80,One way
Cairo International Airport,CAI,2024-05-31 09:25,King Abdulaziz International Airport,JED,2024-05-31 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,99,One way
Cairo International Airport,CAI,2024-05-31 04:20,King Abdulaziz International Airport,JED,2024-05-31 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-31 06:00,King Abdulaziz International Airport,JED,2024-05-31 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,106,One way
Cairo International Airport,CAI,2024-05-31 18:25,King Abdulaziz International Airport,JED,2024-05-31 20:40,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,30 in,135,,One way
Cairo International Airport,CAI,2024-05-31 01:15,King Abdulaziz International Airport,JED,2024-05-31 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,104,One way
Cairo International Airport,CAI,2024-05-31 15:35,King Abdulaziz International Airport,JED,2024-05-31 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,104,One way
Cairo International Airport,CAI,2024-05-31 19:05,King Abdulaziz International Airport,JED,2024-05-31 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,104,One way
Cairo International Airport,CAI,2024-05-31 10:20,King Abdulaziz International Airport,JED,2024-05-31 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-05-31 20:10,King Abdulaziz International Airport,JED,2024-05-31 22:30,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,112,One way
Cairo International Airport,CAI,2024-05-31 18:10,King Abdulaziz International Airport,JED,2024-05-31 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,112,One way
Cairo International Airport,CAI,2024-05-31 22:00,King Abdulaziz International Airport,JED,2024-06-01 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,112,One way
Cairo International Airport,CAI,2024-05-31 23:35,King Abdulaziz International Airport,JED,2024-06-01 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,112,One way
Cairo International Airport,CAI,2024-05-31 17:45,King Abdulaziz International Airport,JED,2024-05-31 19:55,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,130,113,One way
Cairo International Airport,CAI,2024-05-31 12:45,King Abdulaziz International Airport,JED,2024-05-31 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,136,One way
Cairo International Airport,CAI,2024-05-31 05:40,King Abdulaziz International Airport,JED,2024-05-31 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,140,One way
Cairo International Airport,CAI,2024-05-31 00:55,King Abdulaziz International Airport,JED,2024-05-31 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 03:45,King Abdulaziz International Airport,JED,2024-05-31 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 12:40,King Abdulaziz International Airport,JED,2024-05-31 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 15:10,King Abdulaziz International Airport,JED,2024-05-31 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 16:10,King Abdulaziz International Airport,JED,2024-05-31 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 17:50,King Abdulaziz International Airport,JED,2024-05-31 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 20:50,King Abdulaziz International Airport,JED,2024-05-31 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 23:05,King Abdulaziz International Airport,JED,2024-06-01 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,190,One way
Cairo International Airport,CAI,2024-05-31 05:00,King Abdulaziz International Airport,JED,2024-05-31 07:15,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
