Departure datetime,Arrival datetime,Origin,Destination,Airline(s),Travel Time,Price ($),Num Stops,Layover,Access Date,CO2 Emission (kg),Emission Diff (%)
2024-06-22 20:50:00,2024-06-22 23:10:00,CAI,JED,Saudia,2 hr 20 min,301.0,0,,2024-05-27,118.0,0.0
2024-06-22 21:20:00,2024-06-22 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,305.0,0,,2024-05-27,139.0,21.0
2024-06-22 03:25:00,2024-06-22 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-23 14:10:00,2024-06-23 16:30:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-23 20:05:00,2024-06-23 22:25:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-23 09:45:00,2024-06-23 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,136.0,0,,2024-05-27,110.0,0.0
2024-06-23 06:00:00,2024-06-23 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,138.0,0,,2024-05-27,117.0,0.0
2024-06-23 13:00:00,2024-06-23 15:15:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-23 15:15:00,2024-06-23 17:15:00,CAI,JED,Price unavailable,2 hr,,0,,2024-05-27,163.0,42.0
2024-06-23 23:35:00,2024-06-24 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,128.0,0,,2024-05-27,110.0,0.0
2024-06-23 19:05:00,2024-06-23 21:30:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-23 03:50:00,2024-06-23 06:00:00,CAI,JED,FlyEgypt,2 hr 10 min,144.0,0,,2024-05-27,117.0,0.0
2024-06-23 15:30:00,2024-06-23 17:40:00,CAI,JED,FlyEgypt,2 hr 10 min,144.0,0,,2024-05-27,117.0,0.0
2024-06-23 15:35:00,2024-06-23 18:00:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-23 18:10:00,2024-06-23 20:35:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-23 22:00:00,2024-06-24 00:25:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-23 09:25:00,2024-06-23 11:50:00,CAI,JED,Flynas,2 hr 25 min,160.0,0,,2024-05-27,97.0,-16.0
2024-06-23 12:45:00,2024-06-23 15:00:00,CAI,JED,Nile Air,2 hr 15 min,160.0,0,,2024-05-27,122.0,6.0
2024-06-23 23:05:00,2024-06-24 01:25:00,CAI,JED,Saudia,2 hr 20 min,167.0,0,,2024-05-27,115.0,0.0
2024-06-23 01:15:00,2024-06-23 03:40:00,CAI,JED,Flynas,2 hr 25 min,174.0,0,,2024-05-27,97.0,-16.0
2024-06-23 04:20:00,2024-06-23 06:40:00,CAI,JED,Air Cairo,2 hr 20 min,179.0,0,,2024-05-27,113.0,0.0
2024-06-23 00:30:00,2024-06-23 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-23 02:35:00,2024-06-23 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,114.0,0.0
2024-06-23 08:00:00,2024-06-23 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-23 15:20:00,2024-06-23 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-23 19:50:00,2024-06-23 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,139.0,21.0
2024-06-23 21:20:00,2024-06-23 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,139.0,21.0
2024-06-23 05:20:00,2024-06-23 07:30:00,CAI,JED,EgyptAir,2 hr 10 min,188.0,0,,2024-05-27,113.0,0.0
2024-06-23 03:45:00,2024-06-23 06:05:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 06:00:00,2024-06-23 08:20:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 12:40:00,2024-06-23 15:00:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 15:10:00,2024-06-23 17:30:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 16:10:00,2024-06-23 18:30:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 17:50:00,2024-06-23 20:10:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 20:50:00,2024-06-23 23:10:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-23 00:55:00,2024-06-23 03:15:00,CAI,JED,Saudia,2 hr 20 min,222.0,0,,2024-05-27,115.0,0.0
2024-06-23 05:45:00,2024-06-23 08:00:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-24 10:20:00,2024-06-24 12:40:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,113.0,0.0
2024-06-24 04:40:00,2024-06-24 06:55:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-24 09:45:00,2024-06-24 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-24 09:25:00,2024-06-24 11:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-24 17:55:00,2024-06-24 20:15:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,113.0,0.0
2024-06-24 18:55:00,2024-06-24 21:15:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-24 15:00:00,2024-06-24 17:10:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-24 13:45:00,2024-06-24 16:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-24 04:00:00,2024-06-24 06:20:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-24 21:15:00,2024-06-25 00:00:00,CAI,JED,Flyadeal,2 hr 45 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-24 23:35:00,2024-06-25 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-24 16:05:00,2024-06-24 18:15:00,CAI,JED,FlyEgypt,2 hr 10 min,123.0,0,,2024-05-27,117.0,0.0
2024-06-24 09:25:00,2024-06-24 11:50:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-24 18:10:00,2024-06-24 20:35:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-24 06:00:00,2024-06-24 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,129.0,0,,2024-05-27,117.0,0.0
2024-06-24 01:15:00,2024-06-24 03:40:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-24 15:35:00,2024-06-24 18:00:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-24 19:05:00,2024-06-24 21:30:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-24 22:00:00,2024-06-25 00:25:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-24 00:30:00,2024-06-24 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-24 02:35:00,2024-06-24 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-24 11:20:00,2024-06-24 13:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-24 15:20:00,2024-06-24 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-24 19:50:00,2024-06-24 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-24 21:20:00,2024-06-24 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,134.0,17.0
2024-06-24 00:55:00,2024-06-24 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 03:45:00,2024-06-24 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 06:00:00,2024-06-24 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 12:40:00,2024-06-24 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 15:20:00,2024-06-24 17:40:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 16:10:00,2024-06-24 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 17:50:00,2024-06-24 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 20:50:00,2024-06-24 23:05:00,CAI,JED,Saudia,2 hr 15 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 22:45:00,2024-06-25 01:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 23:05:00,2024-06-25 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-24 03:25:00,2024-06-24 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-24 03:50:00,2024-06-24 06:05:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-24 06:00:00,2024-06-24 08:15:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-25 04:20:00,2024-06-25 06:40:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-25 03:45:00,2024-06-25 05:55:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-25 06:15:00,2024-06-25 08:30:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-25 14:05:00,2024-06-25 16:20:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-25 00:25:00,2024-06-25 02:40:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,121.0,0.0
2024-06-25 12:45:00,2024-06-25 15:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-25 14:30:00,2024-06-25 16:45:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-25 11:25:00,2024-06-25 13:45:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,115.0,0.0
2024-06-25 19:10:00,2024-06-25 21:30:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,115.0,0.0
2024-06-25 19:05:00,2024-06-25 21:30:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-25 22:00:00,2024-06-26 00:25:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-25 14:55:00,2024-06-25 17:05:00,CAI,JED,FlyEgypt,2 hr 10 min,123.0,0,,2024-05-27,117.0,0.0
2024-06-25 15:35:00,2024-06-25 18:00:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-25 21:15:00,2024-06-26 00:00:00,CAI,JED,Flyadeal,2 hr 45 min,128.0,0,,2024-05-27,110.0,0.0
2024-06-25 18:10:00,2024-06-25 20:35:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-25 23:35:00,2024-06-26 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,136.0,0,,2024-05-27,110.0,0.0
2024-06-25 00:30:00,2024-06-25 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-25 02:35:00,2024-06-25 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,114.0,0.0
2024-06-25 08:00:00,2024-06-25 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-25 19:50:00,2024-06-25 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,143.0,0,,2024-05-27,142.0,23.0
2024-06-25 21:20:00,2024-06-25 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,143.0,0,,2024-05-27,134.0,17.0
2024-06-25 01:15:00,2024-06-25 03:40:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-25 15:20:00,2024-06-25 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,114.0,0.0
2024-06-25 00:55:00,2024-06-25 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 03:45:00,2024-06-25 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 06:00:00,2024-06-25 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 12:40:00,2024-06-25 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 15:10:00,2024-06-25 17:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 16:10:00,2024-06-25 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 17:50:00,2024-06-25 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 20:50:00,2024-06-25 23:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 23:05:00,2024-06-26 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-25 09:25:00,2024-06-25 11:50:00,CAI,JED,Flynas,2 hr 25 min,160.0,0,,2024-05-27,97.0,-16.0
2024-06-25 09:45:00,2024-06-25 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,160.0,0,,2024-05-27,110.0,0.0
2024-06-25 04:20:00,2024-06-25 06:35:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-26 09:25:00,2024-06-26 11:50:00,CAI,JED,Flynas,2 hr 25 min,104.0,0,,2024-05-27,97.0,-16.0
2024-06-26 06:50:00,2024-06-26 09:10:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,113.0,0.0
2024-06-26 12:45:00,2024-06-26 15:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-26 10:00:00,2024-06-26 12:00:00,CAI,JED,Price unavailable,2 hr,,0,,2024-05-27,163.0,42.0
2024-06-26 11:35:00,2024-06-26 13:50:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-26 04:00:00,2024-06-26 06:20:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-26 01:15:00,2024-06-26 03:40:00,CAI,JED,Flynas,2 hr 25 min,112.0,0,,2024-05-27,97.0,-16.0
2024-06-26 18:10:00,2024-06-26 20:35:00,CAI,JED,Flynas,2 hr 25 min,112.0,0,,2024-05-27,97.0,-16.0
2024-06-26 05:40:00,2024-06-26 07:55:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-26 19:05:00,2024-06-26 21:30:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-26 22:00:00,2024-06-27 00:25:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-26 00:35:00,2024-06-26 02:45:00,CAI,JED,FlyEgypt,2 hr 10 min,123.0,0,,2024-05-27,,
2024-06-26 15:10:00,2024-06-26 17:20:00,CAI,JED,FlyEgypt,2 hr 10 min,123.0,0,,2024-05-27,,
2024-06-26 18:35:00,2024-06-26 20:40:00,CAI,JED,FlyEgypt,2 hr 5 min,123.0,0,,2024-05-27,117.0,0.0
2024-06-26 06:00:00,2024-06-26 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,127.0,0,,2024-05-27,117.0,0.0
2024-06-26 00:30:00,2024-06-26 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-26 02:35:00,2024-06-26 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,114.0,0.0
2024-06-26 08:00:00,2024-06-26 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-26 15:20:00,2024-06-26 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,143.0,0,,2024-05-27,142.0,23.0
2024-06-26 15:35:00,2024-06-26 18:00:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-26 23:35:00,2024-06-27 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,147.0,0,,2024-05-27,110.0,0.0
2024-06-26 21:20:00,2024-06-26 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,134.0,17.0
2024-06-26 00:55:00,2024-06-26 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 03:45:00,2024-06-26 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 06:00:00,2024-06-26 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 12:40:00,2024-06-26 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 15:10:00,2024-06-26 17:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 16:10:00,2024-06-26 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 17:50:00,2024-06-26 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,118.0,0.0
2024-06-26 20:50:00,2024-06-26 23:05:00,CAI,JED,Saudia,2 hr 15 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 23:05:00,2024-06-27 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-26 09:45:00,2024-06-26 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,160.0,0,,2024-05-27,110.0,0.0
2024-06-26 19:50:00,2024-06-26 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,161.0,0,,2024-05-27,139.0,21.0
2024-06-26 03:25:00,2024-06-26 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-26 06:30:00,2024-06-26 08:45:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
